licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,document_url,profilenumber,licenceprofileid
Dunmore East - D0170,Incident,Uncontrolled Release,2025-04-22T00:00:00+00:00,Open,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=a318584d-961f-f011-a373-0050568a2d1a,D0170,4bfc2eb4-382c-4c8a-8ea0-440516bf9095
Corduff FlexGen - P1138,Incident,Trigger Level Reached,2025-04-22T00:00:00+00:00,Closed,2025-04-10T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=b7a6e2b3-1e16-f011-a373-0050568a2d1a,P1138,709c99e3-6beb-468b-9a02-8a55e4bda732
Kenmare - D0184,Incident,hydrocarbon discharge to the Waterbody,2025-04-22T00:00:00+00:00,Open,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=b816da27-931f-f011-a373-0050568a2d1a,D0184,4656340c-af40-478a-bacf-5ca790ebb027
Takeda Ireland Limited - P0693,Site Updates/Notifications,Notification of maintenance 15 April 2025,2025-04-22T00:00:00+00:00,Closed,2025-04-15T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0d65a49c-cd19-f011-a373-0050568a2d1a,P0693,3bbf892b-2769-4a14-861f-c87dfd752765
City Bin Co Ltd - W0148,Site Updates/Notifications,Updated Waste Storage Plan,2025-04-22T00:00:00+00:00,Closed,2025-04-18T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0ea7e714-391c-f011-a373-0050568a2d1a,W0148,4d7c5b02-166b-4b08-872b-8f89f1e94849
Boliden Tara Mines Limited - P0516,Site Updates/Notifications,Q1 2025 Update Report on Inflow Incident November 2025,2025-04-22T00:00:00+00:00,Closed,2025-04-18T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1fb054bf-3f1c-f011-a373-0050568a2d1a,P0516,87b64801-f4eb-4205-9197-0233586a0f2e
Halfway - A0443,Site Updates/Notifications,Halfway membrane cleaning documents.,2025-04-22T00:00:00+00:00,Open,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=33557143-781f-f011-a373-0050568a2d1a,A0443,59cd9bca-2a6a-415a-a00e-7ccada9124f1
Blackrock - D0188,Site Updates/Notifications,Effluent sample 19/03/2025,2025-04-22T00:00:00+00:00,Closed,2025-04-15T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4b455f30-db19-f011-a373-0050568a2d1a,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826
Roscrea - D0025,Site Updates/Notifications,Site Visit InformationRequest,2025-04-22T00:00:00+00:00,Closed,2025-04-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=592d4dac-ce1a-f011-a373-0050568a2d1a,D0025,14967b7c-e42f-426d-a6c3-c764d10ebe48
Drehid Waste Management Facility - W0201,Monitoring Returns,Quarter 1 2025 Surface Water Monitoring Report,2025-04-22T00:00:00+00:00,Closed,2025-04-15T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=60426afb-e719-f011-a373-0050568a2d1a,W0201,cc39b8c1-819f-4b39-ad05-22361694bb41
Drehid Waste Management Facility - W0201,Monitoring Returns,Quarter 1 2025 Dust Monitoring Report,2025-04-22T00:00:00+00:00,Closed,2025-04-15T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7c90f4f4-e319-f011-a373-0050568a2d1a,W0201,cc39b8c1-819f-4b39-ad05-22361694bb41
Kepak Clonee - P0167,Site Updates/Notifications,Kepak Clonee - Returns on SV32135,2025-04-22T00:00:00+00:00,Closed,2025-04-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8a764e7f-3019-f011-a373-0050568a2d1a,P0167,8693cf02-9f27-4dc9-bde4-c2debd6d86df
College Proteins Unlimited Company - P0037,Requests for Approval and Site Reports,SV32380; 2.6 Interlock at the TO,2025-04-22T00:00:00+00:00,Open,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=9ac4f804-ca1f-f011-a373-0050568a2d1a,P0037,8a6ba98b-6dc6-4dba-8168-24662ac3fd48
Galco Steel Limited - P0284,Annual Environmental Report,P0284-02_2024_AER,2025-04-22T00:00:00+00:00,Closed,2025-04-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ac978b77-4119-f011-a373-0050568a2d1a,P0284,8876f47f-8916-43a2-b8e5-52201886c6f3
Sneem - D0285,Site Updates/Notifications,"Sneem SV32227, 23/04/2025. ",2025-04-22T00:00:00+00:00,Open,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ad04bdea-861f-f011-a373-0050568a2d1a,D0285,68ccc968-005d-466b-b3ae-407b650a583e
Cork City - D0033,Site Updates/Notifications,Restricted Cleaning of Atlantic Pond Pump Station Sump 2,2025-04-22T00:00:00+00:00,Open,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=cafffb05-901f-f011-a373-0050568a2d1a,D0033,4b1b0eaa-2010-4b68-932d-a2e6236077bd
Boliden Tara Mines Limited - P0516,Monitoring Returns,RAP at TMF Monthly Report_February 2025,2025-04-22T00:00:00+00:00,Closed,2025-04-15T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=cb65b827-e119-f011-a373-0050568a2d1a,P0516,87b64801-f4eb-4205-9197-0233586a0f2e
Drehid Waste Management Facility - W0201,Monitoring Returns,Quarter 1 2025 Landfill Gas Monitoring Report,2025-04-22T00:00:00+00:00,Closed,2025-04-15T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=cb8646e4-e819-f011-a373-0050568a2d1a,W0201,cc39b8c1-819f-4b39-ad05-22361694bb41
Silver Hill Foods Unlimited Company - P0422,Annual Environmental Report,AER 2024,2025-04-22T00:00:00+00:00,Open,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f24ac6ec-801f-f011-a373-0050568a2d1a,P0422,b90585d3-3d1f-4f7a-9dfc-b7dc21ebc085
Templemore - D0190,Site Updates/Notifications,Site Visit Information request,2025-04-22T00:00:00+00:00,Closed,2025-04-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f9569438-cb1a-f011-a373-0050568a2d1a,D0190,903d6a51-0d0b-45cf-9785-fff94d5eb977
Aurivo Dairy Ingredients Limited - P0802,EPA Initiated Correspondence,,2025-04-22T00:00:00+00:00,Closed,2025-04-15T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=b7af5bcf-e219-f011-a373-0050568a2d1a,P0802,61015510-114f-4e15-be24-1b39ab3f2899
Shannonside Building Supplies Limited - P0319,Non Compliance,,2025-04-22T00:00:00+00:00,Issued,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=04f5a9dd-1316-f011-a373-0050568a2d1a,P0319,fa8aa891-8ce6-4c6d-9629-2ec87e0731a5
GP Wood Ltd - P0594,Non Compliance,,2025-04-22T00:00:00+00:00,Issued,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=1806db4b-771f-f011-a373-0050568a2d1a,P0594,a8bf7e16-caba-4137-a7d7-d34c1df05886
Thorntons Recycling Centre (Ballyfermot) - W0044,Non Compliance,,2025-04-22T00:00:00+00:00,Issued,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=18545d62-1216-f011-a373-0050568a2d1a,W0044,f6bad764-903c-42ee-a586-7d517000d5a1
Shannonside Building Supplies Limited - P0319,Non Compliance,,2025-04-22T00:00:00+00:00,Issued,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=37f9aa84-0f16-f011-a373-0050568a2d1a,P0319,fa8aa891-8ce6-4c6d-9629-2ec87e0731a5
Thorntons Recycling Centre (Ballyfermot) - W0044,Non Compliance,,2025-04-22T00:00:00+00:00,Issued,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=436abcfa-a71a-f011-a373-0050568a2d1a,W0044,f6bad764-903c-42ee-a586-7d517000d5a1
Ballyguyroe Landfill Site - W0002,Non Compliance,,2025-04-22T00:00:00+00:00,Issued,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=456ef341-fe19-f011-a373-0050568a2d1a,W0002,330dbe52-ed42-474a-bb43-51228b80e927
Starrus Eco Holdings Limited (Dock Road) - W0082,Non Compliance,,2025-04-22T00:00:00+00:00,Issued,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=b69aaacb-a81a-f011-a373-0050568a2d1a,W0082,4e579437-ffb7-4754-a233-ee766d22a0ba
Thorntons Recycling Centre (Ballyfermot) - W0044,Non Compliance,,2025-04-22T00:00:00+00:00,Issued,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=bc40689b-1216-f011-a373-0050568a2d1a,W0044,f6bad764-903c-42ee-a586-7d517000d5a1
Thorntons Recycling Centre (Ballyfermot) - W0044,Non Compliance,,2025-04-22T00:00:00+00:00,Issued,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=d02d80f8-1116-f011-a373-0050568a2d1a,W0044,f6bad764-903c-42ee-a586-7d517000d5a1
GP Wood Ltd - P0594,Non Compliance,,2025-04-22T00:00:00+00:00,Issued,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=e050b327-751f-f011-a373-0050568a2d1a,P0594,a8bf7e16-caba-4137-a7d7-d34c1df05886
Corby Rock Mill Unlimited Company - P1039,Non Compliance,,2025-04-22T00:00:00+00:00,Issued,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=f78decd6-ea19-f011-a373-0050568a2d1a,P1039,d20f0db1-98ef-e611-a4f6-0050568a69e2
GP Wood Ltd - P0594,Non Compliance,,2025-04-22T00:00:00+00:00,Issued,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=f8b1097f-6c1f-f011-a373-0050568a2d1a,P0594,a8bf7e16-caba-4137-a7d7-d34c1df05886
Nutricia Infant Nutrition Limited - P0792,Site Visit,,2025-04-22T00:00:00+00:00,Closed,2025-03-27T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=04409c1f-a6d1-ef11-a325-0050568a66b2,P0792,f4d979d4-d3e0-4e24-8ff9-c5b1431955aa
ERAS ECO Ltd - W0211,Site Visit,,2025-04-22T00:00:00+00:00,Closed,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=0a4999ee-8813-f011-a373-0050568a2d1a,W0211,8851c993-adac-4688-93b4-13c9820afc14
GP Wood Ltd - P0594,Site Visit,,2025-04-22T00:00:00+00:00,Closed,2025-02-12T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=32fcd12b-cbe7-ef11-a372-0050568a2d1a,P0594,a8bf7e16-caba-4137-a7d7-d34c1df05886
GP Wood Ltd - P0594,Site Visit,,2025-04-22T00:00:00+00:00,Closed,2025-02-12T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=3f88b2df-8ee8-ef11-a372-0050568a2d1a,P0594,a8bf7e16-caba-4137-a7d7-d34c1df05886
Shannonside Building Supplies Limited - P0319,Site Visit,,2025-04-22T00:00:00+00:00,Closed,2024-12-02T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=4791c9f5-6c9e-ee11-a354-0050568a2d1a,P0319,fa8aa891-8ce6-4c6d-9629-2ec87e0731a5
PDM Timber Treatment Limited - P0325,Site Visit,,2025-04-22T00:00:00+00:00,Closed,2025-04-08T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=4c109d65-2115-f011-a373-0050568a2d1a,P0325,9a5dfee4-003a-4c50-9ade-d074dff60ab8
Thorntons Recycling Centre (Ballyfermot) - W0044,Site Visit,,2025-04-22T00:00:00+00:00,Closed,2025-03-26T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=4c877df9-eee8-ed11-a34f-0050568a2d1a,W0044,f6bad764-903c-42ee-a586-7d517000d5a1
Thorntons Recycling Centre (Ballyfermot) - W0044,Site Visit,,2025-04-22T00:00:00+00:00,Closed,2025-04-15T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=580b9c6a-a21a-f011-a373-0050568a2d1a,W0044,f6bad764-903c-42ee-a586-7d517000d5a1
ERAS ECO Ltd - W0211,Site Visit,,2025-04-22T00:00:00+00:00,Closed,2025-04-01T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=5a28712b-8813-f011-a373-0050568a2d1a,W0211,8851c993-adac-4688-93b4-13c9820afc14
Ballyguyroe Landfill Site - W0002,Site Visit,,2025-04-22T00:00:00+00:00,Closed,2025-04-03T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=6f10942b-a6d1-ef11-a325-0050568a66b2,W0002,330dbe52-ed42-474a-bb43-51228b80e927
Tirlán Limited & Nutricia Infant Nutrition Ltd - P1140,Site Visit,,2025-04-22T00:00:00+00:00,Closed,2025-04-09T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=831a31d2-4815-f011-a373-0050568a2d1a,P1140,04c589cf-4e89-4f35-beb1-5f2f2a5c0610
Rilta Environmental - W0185,Site Visit,,2025-04-22T00:00:00+00:00,Closed,2025-04-03T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=8d04f3ba-dcbd-ef11-a324-0050568a66b2,W0185,c85e3bb4-24f2-4e38-b99c-6fa0452a819b
William Grant & Sons Irish Manufacturing Limited - P0980,Site Visit,,2025-04-22T00:00:00+00:00,Closed,2025-04-01T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=9503f3ba-dcbd-ef11-a324-0050568a66b2,P0980,c89eee77-a9b6-44f3-9f6c-4745330ef281
Boylan Print Limited - P0784,Site Visit,,2025-04-22T00:00:00+00:00,Closed,2025-03-28T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=ad2800be-14f9-ef11-a325-0050568a66b2,P0784,a63be021-1763-4c21-bc79-1e2698598da2
Recordati Ireland Limited - P0476,Site Visit,,2025-04-22T00:00:00+00:00,Closed,2025-03-20T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=c302f3ba-dcbd-ef11-a324-0050568a66b2,P0476,7e4db711-acd1-46d3-a9ec-9789cd649891
Bottlehill - W0161,Site Visit,,2025-04-22T00:00:00+00:00,Closed,2025-04-03T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=f7079819-a6d1-ef11-a325-0050568a66b2,W0161,deb9f8e3-a344-4f4e-839e-280c8bd2b169
Zoetis Belgium S.A. - P0638,Site Visit,,2025-04-22T00:00:00+00:00,Closed,2025-04-01T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=fd02f3ba-dcbd-ef11-a324-0050568a66b2,P0638,189d7de6-f0b6-4a66-9948-0c5bd626a79b
Alert Packaging Limited - P0366,Complaint,"P0366-02, 27/03/2025, Odour",2025-04-22T00:00:00,Closed,2025-03-27T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=5b7cae8b-f20a-f011-a373-0050568a2d1a,P0366,359b4db8-d712-4f91-bbbb-25f7d0633ca6
Alert Packaging Limited - P0366,Complaint,"P0366-02, Odour 02/04/2025",2025-04-22T00:00:00,Closed,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=a568946f-c10f-f011-a373-0050568a2d1a,P0366,359b4db8-d712-4f91-bbbb-25f7d0633ca6
Alert Packaging Limited - P0366,Complaint,"P0366-02, 26/03/2025, Odour",2025-04-22T00:00:00,Closed,2025-03-26T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=dbb87082-6b0a-f011-a373-0050568a2d1a,P0366,359b4db8-d712-4f91-bbbb-25f7d0633ca6
Arrow Group - P0812,Complaint,"P0812-02, 21/03/25, Odour",2025-04-22T00:00:00,Closed,2025-03-23T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=f62d56fc-0708-f011-a373-0050568a2d1a,P0812,7fcd1011-168f-44a5-88a4-7c7a6749300f
SSE Generation Ireland Limited (Rhode) - P0694,Incident,Trigger Level Reached,2025-04-22T00:00:00,Closed,2025-01-06T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=00d12e66-2dcc-ef11-a36e-0050568a2d1a,P0694,bd04a887-4f07-474a-9d0f-0cd3f62d7948
Gort - D0195,Incident,Abatement equipment off-line,2025-04-22T00:00:00,Closed,2024-08-06T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=2b8e7203-0254-ef11-a368-0050568a2d1a,D0195,5e5eee16-8770-4850-bd7b-26dc8075b49d
Shannonbridge TEG - P1198,Incident,Spillage,2025-04-22T00:00:00,Closed,2024-11-21T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=32becc0b-14a8-ef11-a36b-0050568a2d1a,P1198,a17a9117-1905-4a9b-b5dc-bab15db838ac
Pfizer Ireland Pharmaceuticals Unlimited Company (Ringaskiddy) - P0013,Incident,Monitoring Equipment Issues,2025-04-22T00:00:00,Closed,2025-03-10T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=367fea31-c3fd-ef11-a373-0050568a2d1a,P0013,8e7289a5-44fc-4715-b9b6-a76e88c16c0d
Runways Information Services Limited - P1192,Incident,Trigger Level Reached,2025-04-22T00:00:00,Closed,2025-01-31T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=3772cacb-ecdf-ef11-a372-0050568a2d1a,P1192,99afad8e-95b5-4d94-8662-aa598cfc6afd
Electricity Supply Board (Poolbeg) - P0577,Incident,N2 cylinder valve closed accidentally,2025-04-22T00:00:00,Closed,2024-10-07T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=3d2b6696-bd84-ef11-a36b-0050568a2d1a,P0577,fb942f45-1bf4-4451-b256-5c7e5bb7d814
GP Wood Ltd - P0594,Incident,Trigger Level Reached,2025-04-22T00:00:00,Closed,2025-02-13T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=45b3cc95-00ea-ef11-a372-0050568a2d1a,P0594,a8bf7e16-caba-4137-a7d7-d34c1df05886
Electricity Supply Board (Moneypoint) - P0605,Incident,Uncontrolled Release,2025-04-22T00:00:00,Closed,2025-03-25T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=46710c85-9b09-f011-a373-0050568a2d1a,P0605,d7347f12-ed09-4cff-b9e0-6b40203819d8
GP Wood Ltd - P0594,Incident,Spillage,2025-04-22T00:00:00,Closed,2025-02-13T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=559075a5-fde9-ef11-a372-0050568a2d1a,P0594,a8bf7e16-caba-4137-a7d7-d34c1df05886
Pfizer Ireland Pharmaceuticals Unlimited Company (Ringaskiddy) - P0013,Incident,Monitoring Equipment Issues,2025-04-22T00:00:00,Closed,2024-05-20T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=5727633a-bf16-ef11-a367-0050568a2d1a,P0013,8e7289a5-44fc-4715-b9b6-a76e88c16c0d
Pfizer Ireland Pharmaceuticals Unlimited Company (Ringaskiddy) - P0013,Incident,Monitoring Equipment Issues,2025-04-22T00:00:00,Closed,2024-05-20T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=5e3fc883-c216-ef11-a367-0050568a2d1a,P0013,8e7289a5-44fc-4715-b9b6-a76e88c16c0d
Electricity Supply Board (Moneypoint) - P0605,Incident,Spillage,2025-04-22T00:00:00,Closed,2024-10-07T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=6a87c07d-db84-ef11-a36b-0050568a2d1a,P0605,d7347f12-ed09-4cff-b9e0-6b40203819d8
Synergen Power Limited - P0486,Incident,Spillage,2025-04-22T00:00:00,Closed,2024-09-24T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=7f708b77-747a-ef11-a36b-0050568a2d1a,P0486,2e30a07f-192a-4aa3-a557-5668328fac6d
Google Ireland Limited - P1189,Incident,Trigger Level Reached,2025-04-22T00:00:00,Closed,2024-10-24T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=9ca8eb26-0d92-ef11-a36b-0050568a2d1a,P1189,43c43b1d-eccc-43b8-a38e-9440b45ad981
Irving Oil Whitegate Refinery Limited - P0266,Incident,At approximately 17:00 on the 21 Dec 2024 a power disruption occurred in an electrical substation su,2025-04-22T00:00:00,Closed,2024-12-23T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=ad82434e-40c1-ef11-a36d-0050568a2d1a,P0266,6f335bdf-1ab5-4455-b57d-fc4c7f18e3de
Hovione Limited - P0010,Incident,Trigger Level Reached,2025-04-22T00:00:00,Closed,2025-03-24T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=b6442baf-c908-f011-a373-0050568a2d1a,P0010,5539a361-3727-4cd9-b4e4-344ac6ae6bcb
Synergen Power Limited - P0486,Incident,Uncontrolled Release,2025-04-22T00:00:00,Closed,2024-11-13T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=ba389f9c-b3a1-ef11-a36b-0050568a2d1a,P0486,2e30a07f-192a-4aa3-a557-5668328fac6d
Electricity Supply Board (Poolbeg) - P0577,Incident,Uncontrolled Release,2025-04-22T00:00:00,Closed,2024-11-13T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=bb088359-08a2-ef11-a36b-0050568a2d1a,P0577,fb942f45-1bf4-4451-b256-5c7e5bb7d814
Oughterard WWTP - D0192,Incident,Breach of ELV,2025-04-22T00:00:00,Closed,2024-09-18T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=c3fe3471-c675-ef11-a36a-b687df52d074,D0192,a9bd146b-fb23-441f-b2dc-856c10b8203e
GP Wood Ltd - P0594,Incident,Spillage,2025-04-22T00:00:00,Closed,2025-02-13T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=df20c5cc-fbe9-ef11-a372-0050568a2d1a,P0594,a8bf7e16-caba-4137-a7d7-d34c1df05886
Google Ireland Limited - P1189,Incident,Trigger Level Reached,2025-04-22T00:00:00,Closed,2024-10-24T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=ee7abbae-0b92-ef11-a36b-0050568a2d1a,P1189,43c43b1d-eccc-43b8-a38e-9440b45ad981
Runways Information Services Limited - P1192,Incident,"Minor leak,  during a contractor's delivery of construction equipment (an excavator) to site today,",2025-04-22T00:00:00,Closed,2024-12-06T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=f1e6c88b-04b4-ef11-a36c-0050568a2d1a,P1192,99afad8e-95b5-4d94-8662-aa598cfc6afd
Runways Information Services Limited - P1192,Incident,Spillage,2025-04-22T00:00:00,Closed,2024-09-18T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=fc398f79-ca75-ef11-a36a-b687df52d074,P1192,99afad8e-95b5-4d94-8662-aa598cfc6afd
Multyfarnham village and environs - D0510,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-07T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=000cf45f-ba78-ea11-a325-0050568a2d1a,D0510,05f4f3c7-2c9b-4a93-a238-121efdd3499a
Loughrea - D0194,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-07-07T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=001868ce-f4fd-ec11-a345-0050568a2d1a,D0194,8815bae1-2366-4cab-b8a4-d08b852f1478
Rosscarbery-Owenahincha - D0172,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-05-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0040673a-91f8-ed11-a34f-0050568a2d1a,D0172,cbf9aa4d-8afc-4159-8352-a62c4465564f
Emyvale - D0346,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=004d63cc-da19-ef11-a367-0050568a2d1a,D0346,3bd812d4-7b09-48ee-8f8e-08318981d197
Clonmany - D0533,Annual Environmental Report,D0533-01_2018_AER,2025-04-22T00:00:00,Closed,2019-03-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0066ff18-ef4a-e911-a313-0050568a2d1a,D0533,cf49341d-9248-4328-83af-094063fbb0b4
Mountrath - D0153,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-02-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=008fb9df-82b7-ed11-a34d-0050568a2d1a,D0153,20291a71-4f0c-4a19-bdc6-71836987681f
Sneem - D0285,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-06-15T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=00afe187-afec-ec11-a344-0050568a2d1a,D0285,68ccc968-005d-466b-b3ae-407b650a583e
Roscrea - D0025,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-08-19T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=00b8befc-1ee2-ea11-a32a-0050568a2d1a,D0025,14967b7c-e42f-426d-a6c3-c764d10ebe48
